datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,moonphase,stations,name,sunrise,sunset,conditions,description,icon
2007-11-12 02:05:13.043478260,86.1,75.45652173913044,81.51739130434783,92.15217391304347,75.45652173913044,84.34347826086956,70.81739130434782,70.69130434782609,,0.0,0.0,,,,,13.58695652173913,318.80434782608694,1009.4913043478261,38.98260869565217,3.708695652173913,,,,,0.08260869565217391,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-12 04:41:44.347826086,86.1,75.65217391304347,81.5391304347826,92.21739130434783,75.65217391304347,84.39782608695651,70.8391304347826,70.6804347826087,,0.0,0.0,,,,,13.195652173913045,317.6847826086956,1009.2304347826088,43.96086956521739,3.7195652173913043,,,,,0.08586956521739131,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-12 07:18:15.652173913,86.1,75.84782608695652,81.56086956521739,92.28260869565217,75.84782608695652,84.45217391304348,70.86086956521739,70.66956521739131,,0.0,0.0,,,,,12.804347826086957,316.5652173913043,1008.9695652173913,48.939130434782605,3.730434782608696,,,,,0.0891304347826087,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-12 09:54:46.956521739,86.1,76.04347826086956,81.58260869565217,92.34782608695652,76.04347826086956,84.50652173913043,70.88260869565217,70.65869565217392,,0.0,0.0,,,,,12.413043478260871,315.445652173913,1008.7086956521739,53.91739130434782,3.741304347826087,,,,,0.09239130434782608,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-12 12:31:18.260869565,86.1,76.23913043478261,81.60434782608696,92.41304347826087,76.23913043478261,84.56086956521739,70.90434782608696,70.64782608695651,,0.0,0.0,,,,,12.021739130434783,314.32608695652175,1008.4478260869565,58.89565217391304,3.752173913043478,,,,,0.09565217391304348,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-12 15:07:49.565217391,86.1,76.43478260869564,81.62608695652175,92.47826086956522,76.43478260869564,84.61521739130434,70.92608695652174,70.63695652173912,,0.0,0.0,,,,,11.630434782608697,313.20652173913044,1008.1869565217391,63.873913043478254,3.7630434782608697,,,,,0.09891304347826087,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-12 17:44:20.869565217,86.1,76.63043478260869,81.64782608695653,92.54347826086956,76.63043478260869,84.6695652173913,70.94782608695652,70.62608695652173,,0.0,0.0,,,,,11.23913043478261,312.0869565217391,1007.9260869565218,68.85217391304347,3.773913043478261,,,,,0.10217391304347825,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-12 20:20:52.173913043,86.1,76.82608695652173,81.66956521739131,92.60869565217392,76.82608695652173,84.72391304347826,70.9695652173913,70.61521739130434,,0.0,0.0,,,,,10.847826086956523,310.9673913043478,1007.6652173913043,73.83043478260868,3.784782608695652,,,,,0.10543478260869565,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-12 22:57:23.478260869,86.1,77.02173913043478,81.69130434782609,92.67391304347827,77.02173913043478,84.77826086956522,70.99130434782609,70.60434782608695,,0.0,0.0,,,,,10.456521739130437,309.8478260869565,1007.4043478260869,78.8086956521739,3.795652173913043,,,,,0.10869565217391304,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-13 01:33:54.782608695,85.63043478260869,76.98260869565217,81.3608695652174,91.80000000000001,76.98260869565217,84.25869565217391,71.0391304347826,71.5391304347826,,0.0,0.0,,,,,10.534782608695652,289.4630434782609,1007.3717391304348,81.70652173913044,3.7543478260869563,,,,,0.1126086956521739,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-13 04:10:26.086956521,84.84782608695652,76.78695652173913,80.79565217391304,90.30000000000001,76.78695652173913,83.35652173913043,71.10434782608695,73.10434782608695,,0.0,0.0,,,,,10.92608695652174,256.2347826086957,1007.491304347826,83.21739130434781,3.6782608695652175,,,,,0.11695652173913043,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-13 06:46:57.391304347,84.06521739130434,76.59130434782608,80.2304347826087,88.80000000000001,76.59130434782608,82.45434782608696,71.16956521739131,74.6695652173913,,0.0,0.0,,,,,11.317391304347826,223.0065217391305,1007.6108695652174,84.7282608695652,3.6021739130434782,,,,,0.12130434782608694,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-13 09:23:28.695652173,83.28260869565217,76.39565217391304,79.66521739130435,87.30000000000001,76.39565217391304,81.55217391304348,71.23478260869565,76.23478260869564,,0.0,0.0,,,,,11.708695652173914,189.77826086956526,1007.7304347826087,86.23913043478261,3.5260869565217394,,,,,0.12565217391304348,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-13 12:00:00.000000000,82.5,76.2,79.10000000000001,85.80000000000001,76.2,80.65,71.3,77.8,,0.0,0.0,,,,,12.1,156.55000000000007,1007.8499999999999,87.75,3.45,,,,,0.12999999999999998,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-13 14:36:31.304347826,81.71739130434783,76.00434782608696,78.53478260869565,84.30000000000001,76.00434782608696,79.74782608695652,71.36521739130434,79.36521739130434,,0.0,0.0,,,,,12.491304347826086,123.32173913043488,1007.9695652173913,89.26086956521739,3.373913043478261,,,,,0.1343478260869565,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-13 17:13:02.608695652,80.93478260869566,75.80869565217391,77.9695652173913,82.80000000000001,75.80869565217391,78.84565217391305,71.43043478260869,80.93043478260869,,0.0,0.0,,,,,12.882608695652173,90.09347826086969,1008.0891304347825,90.77173913043478,3.297826086956522,,,,,0.13869565217391303,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-13 19:49:33.913043478,80.15217391304348,75.61304347826086,77.40434782608696,81.30000000000001,75.61304347826086,77.94347826086957,71.49565217391304,82.49565217391303,,0.0,0.0,,,,,13.27391304347826,56.8652173913045,1008.2086956521739,92.28260869565217,3.2217391304347833,,,,,0.14304347826086955,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-13 22:26:05.217391304,79.36956521739131,75.41739130434783,76.83913043478262,79.80000000000001,75.41739130434783,77.0413043478261,71.56086956521739,84.06086956521739,,0.0,0.0,,,,,13.665217391304346,23.636956521739307,1008.3282608695652,93.79347826086956,3.145652173913044,,,,,0.14739130434782605,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-14 01:02:36.521739130,78.66521739130435,75.22173913043478,76.36956521739131,78.66521739130435,75.22173913043478,76.36956521739131,71.55652173913043,85.25217391304348,,0.0,0.0,,,,,13.791304347826088,4.939130434782602,1008.3086956521739,94.9304347826087,3.1,,,,,0.15130434782608695,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-14 03:39:07.826086956,78.07826086956523,75.02608695652174,76.04347826086956,78.07826086956523,75.02608695652174,76.04347826086956,71.44782608695651,85.88260869565217,,0.0,0.0,,,,,13.519565217391305,8.036956521739123,1008.0804347826087,95.50652173913043,3.1,,,,,0.15456521739130433,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-14 06:15:39.130434782,77.49130434782609,74.83043478260869,75.71739130434783,77.49130434782609,74.83043478260869,75.71739130434783,71.3391304347826,86.51304347826087,,0.0,0.0,,,,,13.247826086956524,11.134782608695645,1007.8521739130434,96.08260869565217,3.1,,,,,0.15782608695652173,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-14 08:52:10.434782608,76.90434782608696,74.63478260869564,75.3913043478261,76.90434782608696,74.63478260869564,75.3913043478261,71.2304347826087,87.14347826086956,,0.0,0.0,,,,,12.97608695652174,14.232608695652164,1007.6239130434782,96.65869565217392,3.1,,,,,0.1610869565217391,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-14 11:28:41.739130434,76.31739130434784,74.43913043478261,75.06521739130434,76.31739130434784,74.43913043478261,75.06521739130434,71.12173913043478,87.77391304347826,,0.0,0.0,,,,,12.704347826086957,17.330434782608688,1007.395652173913,97.23478260869565,3.1,,,,,0.1643478260869565,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-14 14:05:13.043478260,75.7304347826087,74.24347826086957,74.73913043478261,75.7304347826087,74.24347826086957,74.73913043478261,71.01304347826087,88.40434782608695,,0.0,0.0,,,,,12.432608695652176,20.428260869565207,1007.1673913043478,97.81086956521739,3.1,,,,,0.1676086956521739,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-14 16:41:44.347826087,75.14347826086957,74.04782608695652,74.41304347826087,75.14347826086957,74.04782608695652,74.41304347826087,70.90434782608695,89.03478260869565,,0.0,0.0,,,,,12.160869565217393,23.526086956521727,1006.9391304347826,98.38695652173912,3.1,,,,,0.17086956521739127,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-14 19:18:15.652173913,74.55652173913043,73.85217391304347,74.08695652173913,74.55652173913043,73.85217391304347,74.08695652173913,70.79565217391304,89.66521739130434,,0.0,0.0,,,,,11.889130434782611,26.623913043478247,1006.7108695652173,98.96304347826087,3.1,,,,,0.17413043478260867,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-14 21:54:46.956521739,73.9695652173913,73.65652173913044,73.76086956521739,73.9695652173913,73.65652173913044,73.76086956521739,70.68695652173912,90.29565217391304,,0.0,0.0,,,,,11.617391304347828,29.72173913043477,1006.4826086956522,99.5391304347826,3.1,,,,,0.17739130434782607,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-15 00:31:18.260869565,73.61739130434782,73.5,73.54347826086956,73.61739130434782,73.5,73.54347826086956,70.61521739130434,90.7195652173913,,0.0,0.0,,,,,11.780434782608694,34.691304347826076,1006.4043478260869,99.34782608695653,3.115217391304348,,,,,0.18065217391304347,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-15 03:07:49.565217391,74.20434782608696,73.5,73.76086956521739,74.20434782608696,73.5,73.76086956521739,70.69130434782608,90.31739130434782,,0.0,0.0,,,,,13.68260869565217,47.147826086956506,1006.9260869565217,96.08695652173914,3.1913043478260867,,,,,0.18391304347826085,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-15 05:44:20.869565217,74.79130434782608,73.5,73.97826086956522,74.79130434782608,73.5,73.97826086956522,70.76739130434783,89.91521739130434,,0.0,0.0,,,,,15.584782608695647,59.604347826086936,1007.4478260869565,92.82608695652175,3.267391304347826,,,,,0.18717391304347825,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-15 08:20:52.173913043,75.37826086956522,73.5,74.19565217391305,75.37826086956522,73.5,74.19565217391305,70.84347826086956,89.51304347826087,,0.0,0.0,,,,,17.486956521739124,72.06086956521736,1007.9695652173913,89.56521739130436,3.3434782608695652,,,,,0.19043478260869565,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-15 10:57:23.478260869,75.96521739130435,73.5,74.41304347826087,75.96521739130435,73.5,74.41304347826087,70.9195652173913,89.11086956521739,,0.0,0.0,,,,,19.389130434782604,84.5173913043478,1008.491304347826,86.30434782608697,3.419565217391304,,,,,0.19369565217391302,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-15 13:33:54.782608695,76.55217391304348,73.5,74.63043478260869,76.55217391304348,73.5,74.63043478260869,70.99565217391304,88.70869565217392,,0.0,0.0,,,,,21.29130434782608,96.97391304347822,1009.0130434782609,83.04347826086958,3.4956521739130433,,,,,0.19695652173913042,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-15 16:10:26.086956521,77.13913043478261,73.5,74.84782608695652,77.13913043478261,73.5,74.84782608695652,71.07173913043478,88.30652173913043,,0.0,0.0,,,,,23.193478260869558,109.43043478260864,1009.5347826086957,79.78260869565219,3.571739130434782,,,,,0.2002173913043478,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-15 18:46:57.391304347,77.72608695652174,73.5,75.06521739130434,77.72608695652174,73.5,75.06521739130434,71.14782608695651,87.90434782608695,,0.0,0.0,,,,,25.095652173913045,121.88695652173914,1010.0565217391304,76.52173913043478,3.6478260869565218,,,,,0.20347826086956522,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-15 21:23:28.695652173,78.31304347826088,73.5,75.28260869565217,78.31304347826088,73.5,75.28260869565217,71.22391304347826,87.50217391304348,,0.0,0.0,,,,,26.997826086956522,134.34347826086957,1010.5782608695653,73.26086956521739,3.7239130434782606,,,,,0.2067391304347826,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2007-11-16 00:00:00.000000000,78.9,73.5,75.5,78.9,73.5,75.5,71.3,87.1,,0.0,0.0,,,,,28.9,146.8,1011.1,70.0,3.8,,,,,0.21,41978099999.0,Chittagong,2007-11-11T06:02:14,2007-11-11T17:10:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
